,ID,Center x,Center y,HLR circ,HLR ellip,Flag,Total objects,C,A,S,SNR
0,z_5/flares_02/gal_009,150.21369179669654,150.78522965786493,1.6236133572260087,1.7408195635899497,0,1,2.4083721810524588,0.19178908679830792,0.026793775458721435,11.191501896094106
1,z_5/flares_02/gal_118,153.75000000920195,143.26051143314692,3.6497028948276737,4.947299378428835,0,2,2.826524356150815,0.21914821167516182,0.022583981638511903,7.430456621988315
2,z_5/flares_02/gal_035,149.27324803526704,151.2019394917965,3.6413707619719897,4.319706447510909,0,2,2.8633728269997776,0.21559160626794993,0.028741980613626456,9.75453220424364
3,z_5/flares_02/gal_124,153.24999999077846,175.25133340104253,5.988086126412455,7.652295974824847,0,1,1.5677559194716695,0.4545352784899257,0.06461988192820885,4.962558267298057
4,z_5/flares_02/gal_144,150.27007742880915,151.23640700441246,4.335899802599077,5.218257559037991,0,3,3.496370054097873,0.21535572323112936,0.027160173097169792,4.304612575033579
5,z_5/flares_02/gal_061,149.71319467738516,154.78931624870717,2.2230560821101584,2.3441377122098768,0,1,1.8770585944345304,0.2610435145113646,0.022864222457442625,13.306231889228172
6,z_5/flares_02/gal_088,150.74797400094067,148.2692244210308,4.070237042300777,4.656480418564769,0,5,2.822918894661168,0.34109635152790246,0.05978572581847317,5.3017286525010405
7,z_5/flares_02/gal_081,149.2651805545977,151.24357602158705,3.323447919545469,4.005642721808719,0,1,3.4825454728321863,0.1558478710518101,0.00649819857777238,4.823455882308629
8,z_5/flares_02/gal_150,150.66408823773958,150.316488104759,1.8034588581405775,2.082664770975673,0,2,2.510927787936581,0.1254715947294064,0.02125177241920448,10.27316218944975
9,z_5/flares_02/gal_177,150.34411070221716,150.24734863477056,1.484412665744019,1.593245012919865,0,1,2.508948873811625,0.12654668560830687,-0.0022140886744091304,10.9195570763476
10,z_5/flares_02/gal_170,150.71477341721652,151.75000006826687,2.147084256390025,2.461781863642679,0,1,2.6339769061476765,0.11680609914860747,0.01912760017251189,8.355924148659321
11,z_5/flares_02/gal_010,151.238288290613,150.27905866327941,0.7736377540634763,0.8355182689539122,0,1,2.6696014204463148,0.07531656063259713,0.04524191000293743,8.981927572079258
12,z_5/flares_02/gal_037,151.28686073634842,151.21818046091437,3.0424399275712997,3.5472946177409326,0,2,3.1169294706787842,0.16186730986057743,0.009830336568771284,7.598979682187999
13,z_5/flares_02/gal_030,156.2416566834512,160.7498742676188,6.003404268083035,6.391755199737391,0,1,2.713747435648628,0.5603349821834765,0.06727299382376298,5.503001287327077
14,z_5/flares_02/gal_126,151.76271508621946,151.76576124690865,3.8764068283208535,4.382318603261829,0,2,2.817933426264152,0.19360641492449937,0.01989326089956873,5.886689614046081
15,z_5/flares_02/gal_146,148.26346654572677,150.27356444543904,3.312033682139439,5.120538694110515,0,1,3.5862855170422776,0.12945745571165387,0.0028137270625084743,3.2469803192704734
16,z_5/flares_02/gal_063,151.69578883721152,151.25829009677028,2.6318672437480837,3.0223750104033447,0,2,3.122890237159242,0.20405433523791555,-0.003633743121822088,5.0965460265292615
17,z_5/flares_02/gal_083,151.1914603376053,150.73036619125156,1.9900855110869222,2.094450249417403,0,1,3.0439491388216453,0.08453794955503524,-0.002216497537189613,6.09831723100673
18,z_5/flares_02/gal_152,150.74146249659526,149.78307943454493,2.370434934463586,3.061793353273865,0,3,3.537960301352738,0.05187748955128587,0.0108831233065586,5.530319827515041
19,z_5/flares_02/gal_179,149.75045234697376,150.68674942921365,2.5071902174849567,3.119877861262631,0,1,2.6312346317894626,0.21933424673991636,0.027861782428380652,10.205964339741374
20,z_5/flares_02/gal_172,134.74737371832128,143.7499578757509,5.9577106461299625,7.944504099793545,0,1,2.0264340957304796,0.36984913117542884,0.059240763883220283,4.973129921001256
21,z_5/flares_02/gal_012,150.73621326923922,155.26375898329,10.088891402135024,14.29463614369465,0,33,2.9973569687278796,0.3506504136714855,0.0354174489326479,4.528773768343087
22,z_5/flares_02/gal_039,151.77651574026615,152.25000000379342,4.157115365886323,4.530806243273799,0,6,3.484586556005263,0.13675945232751682,0.04829385303099039,3.848928358998252
23,z_5/flares_02/gal_032,154.74999990397566,48.71560233136436,2.1226491968875734,2.76562698451213,0,23,4.034920126007888,0.19055342689272664,-0.1411346375151433,5.110690313007432
24,z_5/flares_02/gal_101,155.77556033236232,167.74999999463202,6.5144025984419915,8.748033091217565,0,7,2.4583805444891227,0.40235014360455773,0.09210375594717375,7.307076798860066
25,z_5/flares_02/gal_128,144.2417765858682,152.25836838123746,3.6662057893368,4.319473735227837,0,3,3.2019247308237815,0.22595265873779827,0.04069209089259613,4.409574983525722
26,z_5/flares_02/gal_121,150.7151007595171,150.71017222666228,1.8266324622363175,1.966175181777632,0,1,3.0489736934939273,0.10656551290358196,0.0029179521634330762,7.318262691361805
27,z_5/flares_02/gal_148,149.70302853887193,151.20884110037127,2.259451990519829,2.3431100587293967,0,3,2.976083487135096,0.21984646419981377,0.018625072057019885,7.173309655576698
28,z_5/flares_02/gal_065,150.24786432146598,149.74832342473863,4.714335428181158,6.007534014978074,0,8,3.306475923970882,0.3036107417833362,0.04159553469050635,5.134979343152038
29,z_5/flares_02/gal_085,150.74999991916482,150.73022442637404,3.0519145006574395,5.048743556695236,0,3,3.9217248495686965,0.17274039133866992,0.015176756542986546,3.960384500265822
30,z_5/flares_02/gal_154,146.7575152588659,146.26346610681244,3.2080138232157394,3.9057187667323388,0,2,2.850237910619156,0.2550067513781414,0.010477320570281858,7.158678705772639
31,z_5/flares_02/gal_174,149.32116098133048,150.2930152861048,1.3941411001220194,1.5556838874494932,0,1,2.669297313908716,0.13034990168609698,-0.0030907526026726804,10.848209390358466
