,ID,Center x,Center y,HLR circ,HLR ellip,Flag,Total objects,C,A,S,SNR
0,z_5/flares_02/gal_009,150.2462786324975,150.76577528423314,1.5076729734516605,1.6269295755341915,0,1,2.40341961548972,0.08971870244980092,0.013427538065311474,4.979115013657161
1,z_5/flares_02/gal_118,153.253572476906,144.2452161136328,3.5484442638497353,5.031909171906506,0,1,2.929847882078755,-0.030219940975293427,-0.006147556626064851,3.344529382099195
2,z_5/flares_02/gal_035,149.2629924747254,151.23720185120328,3.422740088400922,4.9228104461935045,0,2,2.872051420729598,0.044160929199176094,0.02440532987017876,4.625266930642616
3,z_5/flares_02/gal_124,152.2542290793383,148.77071847360045,2.631847363430385,2.725362557631195,0,4,2.4533110538700194,0.021524595415624237,0.012393881239799367,4.359836683645119
4,z_5/flares_02/gal_144,151.7499999915703,156.75621679305152,3.8568526268127385,4.327856536956984,1,2,3.1902106400340657,0.014165300199722636,0.026384977047071986,1.9309596150290536
5,z_5/flares_02/gal_061,149.74794822883376,155.21941802029417,2.1523836485421053,2.3036574852904432,0,1,1.8943851817501591,0.13393446782765445,0.00593874195816866,5.32230444153112
6,z_5/flares_02/gal_088,150.74999978875596,149.25000148607933,3.669125108515206,4.152916891616449,0,4,2.7559852199998303,0.14703324938275378,0.04942129725938563,3.0458289868859465
7,z_5/flares_02/gal_081,149.24846404563044,150.7499999816646,3.150551439858455,3.4907181591497984,1,2,3.2442038887016538,0.031685095792204944,0.007421726860803884,2.2842212442300824
8,z_5/flares_02/gal_150,150.27623501094848,150.6913348277162,1.7335825315571842,1.9128330811812995,0,1,2.526293839682359,0.021354259442739554,0.00535664434309922,4.360936813927411
9,z_5/flares_02/gal_177,150.26006858233347,150.2745975978615,1.4063587485670612,1.5871074961838363,0,1,2.5598214596457387,-0.01784763913933593,-0.0011835515386687168,4.305937797770169
10,z_5/flares_02/gal_170,150.75205851779032,151.78107235394233,2.0341023367496254,2.460876524367132,0,1,2.5638018490655896,0.013485453402259887,0.0015661867836526098,3.8853435910419862
11,z_5/flares_02/gal_010,151.25456747948132,150.27597424979248,0.7488792093049194,0.8126740641967602,0,1,2.7119052270215,-0.11699274347177627,0.009398511753356223,3.694177023464973
12,z_5/flares_02/gal_037,151.7361534666296,151.253432171061,2.770002468151429,3.252771126008388,0,1,3.126953144160817,-0.045454874958229974,-0.004060436483736339,3.3799779116263062
13,z_5/flares_02/gal_030,152.24999998876427,162.75000003606704,5.834126883821044,6.718418984260404,0,5,2.6873213559837694,0.17362480735919386,0.031060754887066822,2.5624685830631773
14,z_5/flares_02/gal_126,153.22202672150928,151.74641007256497,3.5861707772167515,4.018788647252529,0,1,2.7605990353244074,-0.010747736650383451,-0.022516331690405445,2.6359035191533042
15,z_5/flares_02/gal_146,148.25810053878817,150.74404883912717,2.7736183986829017,3.4579727272973706,0,1,3.554320066712884,-0.0606745885471247,-0.015001072578832543,2.1823777342741026
16,z_5/flares_02/gal_063,151.74271221832578,150.75529722204666,2.301196966064631,2.45082316262533,0,1,3.0864139260743,0.048333998700960557,0.0027973320333168896,3.1030728575104765
17,z_5/flares_02/gal_083,151.23642954825402,150.7546195288412,1.71443599932211,2.0412309078295934,0,1,3.0536832668136897,-0.010185056000077427,0.009127049902326274,3.4691378276979323
