,ID,Center x,Center y,HLR circ,HLR ellip,Flag,Total objects,C,A,S,SNR
0,z_5/flares_02/gal_009,150.2514369456781,150.76582076114494,1.4850106578731868,1.6211561476205945,0,1,2.3985807435551427,0.07566295655828642,0.00886064535394371,3.8140445216210623
1,z_5/flares_02/gal_118,152.74935732202175,145.7503773400139,3.5652641301003385,5.165425857294042,0,1,3.067468030604002,-0.05834228382666145,-0.002882304747267363,2.6140945940275855
2,z_5/flares_02/gal_035,148.75295941767178,151.24275552848525,3.404021529056573,5.19312030495522,0,1,2.8779227102844085,0.08128967398970717,0.033640349770596566,3.8218655800985166
3,z_5/flares_02/gal_124,152.73821553089277,149.20295818626968,2.0048261019716866,2.06676189055362,0,2,2.5036926868965996,0.03047067688588254,0.013371412776164621,3.1833702073109507
4,z_5/flares_02/gal_144,152.7500000086685,156.76243439706124,3.8584314161497297,4.959183938539432,1,2,3.071603903202006,-0.026724631267383614,-0.21913978771052564,1.6649423275779205
5,z_5/flares_02/gal_061,149.75168312125987,155.76859154354784,2.1192842567031938,2.2820741086659107,0,1,1.9247781436277636,0.04526998543724444,0.0048913715894933025,4.144629446095095
6,z_5/flares_02/gal_088,152.73598274396917,149.25000000226254,3.676257187635773,4.025451058945018,0,3,2.7693069653610856,0.07820850612210904,0.05845347713236827,2.5611123044276574
7,z_5/flares_02/gal_081,149.75436415090167,150.24596592933807,3.0526275435432404,3.2823644254176663,1,3,3.306919506331508,-0.0032432311333227297,0.00011170188817170938,1.955042213920501
8,z_5/flares_02/gal_150,150.7079483661397,150.2573060797888,1.6778847837948483,1.8050051885292009,0,1,2.401738379412388,-0.01425572916270764,0.02064351406353327,3.818718992746551
9,z_5/flares_02/gal_177,150.24414517381422,150.27292292417602,1.334417723796469,1.531754659207873,0,1,2.571137902674394,-0.15856663470002605,-0.013875387276820049,3.036050856034575
10,z_5/flares_02/gal_170,150.73878876566795,151.25000000842334,1.9835938379264928,2.382364386830103,0,1,2.6517174198416793,-0.10834464463464531,0.006467669463147329,3.222750434723876
11,z_5/flares_02/gal_010,151.2506367191373,150.27615867330522,0.7408721530277281,0.7826299109589693,0,1,2.72678168725707,-0.17519848088516118,-0.004681432376256464,2.756340798987215
12,z_5/flares_02/gal_037,151.24306555842784,150.26408591524802,2.6746203684301433,3.267895086498703,0,1,3.109207811736944,-0.05618567599683192,-0.014298601346518065,2.7583605281867
13,z_5/flares_02/gal_030,153.2490262191237,152.2416051618328,5.313446686300939,6.319162561768183,1,5,3.1494632851969033,-0.07886795448351683,0.00033657181294971755,1.9185886210245304
14,z_5/flares_02/gal_126,153.74598175776913,151.75867153934595,3.4586167252201854,4.040054975404865,0,1,2.7375755846579173,-0.1426944649793567,-0.024971414202965902,2.1698881639303167
15,z_5/flares_02/gal_146,148.75648579899564,150.7453352828601,2.6705031121014136,3.0397493085973704,1,1,3.2945164050743476,-0.06289196641237933,-0.1525407850123265,1.8880729642454457
16,z_5/flares_02/gal_063,150.78793414624985,150.25138946973104,2.1456032058921677,2.217903676251529,0,1,3.076167028086381,0.009895885990972294,-0.01693347883673619,2.562435578460539
17,z_5/flares_02/gal_083,151.2504098994618,150.294704735034,1.7228995994466478,2.122384029387317,0,1,3.060405765830309,-0.110020429943913,0.011394342823454322,3.8686579583743064
18,z_5/flares_02/gal_152,151.2314294065347,149.7500000104633,2.0453124482464067,2.3535150977732067,0,2,3.5164025934023213,-0.17415537571183254,-0.14433494041722364,2.322995549838248
19,z_5/flares_02/gal_179,150.25275481720644,148.75472466753374,2.2787468819851324,2.568732269353175,0,1,2.761674071231104,0.012463513928131003,0.0015475715604952793,2.9669419180390006
20,z_5/flares_02/gal_172,150.2578300447376,150.24999993563182,4.11051305259598,5.337602050183366,1,2,3.1644495883519363,-0.1657955306284385,0.007602563877919238,1.695866055378557
21,z_5/flares_02/gal_012,149.25267064981608,152.75000000032938,8.817794549245859,10.939891435354234,1,29,3.15050068305064,-0.03654832416583964,-0.0405127678644675,1.6939664701394836
22,z_5/flares_02/gal_039,152.74761514500827,151.7616620310396,3.009108570526509,3.6565826562313335,1,3,3.2838702408829565,-0.10475727568520457,-0.08574294388615102,1.788526709266383
23,z_5/flares_02/gal_032,153.75739687757178,49.267576862866704,1.3721357620383319,1.8721602462119409,0,18,3.554191416065101,-0.12045352632233373,-0.32451342491468427,2.403645858986056
24,z_5/flares_02/gal_101,152.75000000658042,168.74594616836782,6.197230701178705,8.983187878803685,0,9,2.5361212625140466,0.040046899597782196,0.06731162675089836,2.6519673026027952
25,z_5/flares_02/gal_128,144.24193819673525,152.25000001870671,3.066328153148366,3.6388177291839887,1,2,3.05965081646534,-0.10818145151548234,-0.009093786840325628,1.7682426442215775
26,z_5/flares_02/gal_121,151.23617898384234,150.74821241546869,1.6549053712576398,1.8377675196558914,0,1,2.9986040986782374,-0.10153487859968195,0.02289168661824479,2.615732323759136
27,z_5/flares_02/gal_148,149.26318158760438,151.23702318267055,1.9266693627331057,2.0828945268297727,0,2,2.9629498514123958,-0.1283193580100541,0.003220663893945831,2.3336835594405523
28,z_5/flares_02/gal_065,151.25202775567686,149.2370633032528,2.925677076830099,3.315266573665159,1,7,3.465190237610736,-0.08197570605192075,-0.009725143814722646,2.092006069115338
29,z_5/flares_02/gal_085,151.24095212018472,150.2499999885253,1.2025414609979461,1.3439035979903557,1,2,3.460027728735293,-0.12539542411025598,-0.5926121991086373,1.4891543943530132
30,z_5/flares_02/gal_154,148.2500000253047,148.7279944993652,2.8769718816749186,3.5232085088854133,0,1,2.708363448063151,0.07253795452902231,0.0057631832576531565,2.924943966150504
31,z_5/flares_02/gal_174,149.28335709613816,150.24414076981594,1.328272760928389,1.6777675753607266,0,1,2.6180863203375218,-0.013516082923286881,0.01498093242962843,3.9220733227749536
32,z_5/flares_02/gal_091,148.73403035719696,151.75000000490536,2.1300146241885924,2.7123150079230447,0,2,3.0257438709896194,-0.09794584501121043,-0.015832125920033507,2.9046670223022413
33,z_5/flares_02/gal_014,158.23425100154972,153.23927103153846,3.030668135262079,3.4459252710638046,1,2,3.1634582625960266,-0.05771992702233406,-0.8980485085118114,1.813064564710525
34,z_5/flares_02/gal_034,150.73845041394844,149.77590932613373,1.692994153800579,1.8087326982491079,1,1,3.9341056372979004,0.007886475929855129,-0.8021017320032453,1.8315526966305737
35,z_5/flares_02/gal_103,156.2392309123922,147.75998887343522,1.919447814434274,2.284470609119876,0,1,2.727606746756548,0.0902742825737524,0.025800536291837334,2.9600598643547062
36,z_5/flares_02/gal_123,151.25698944604284,149.76933725078518,2.408660579727146,2.7638180714528557,1,1,3.2834601366582916,-0.14853098980442644,-0.055393651810629004,1.8719797459196261
37,z_5/flares_02/gal_040,156.74451103775354,150.7670284154308,3.7409998007845244,4.038361681472812,0,1,2.4830789983139487,0.04864904275602876,0.023883717408383215,3.594383070043118
38,z_5/flares_02/gal_067,149.25370899781316,148.7505905580047,2.7810436812299484,3.1371524961402755,0,1,2.532379187253234,0.01136285211956055,0.0011678060559281059,3.6453744101816277
39,z_5/flares_02/gal_060,151.23791370848994,149.25871625323225,1.4377834831263219,1.5599142588265933,1,1,3.464159373864411,-0.05546195493105897,-0.5408368253476359,1.8718952314845583
40,z_5/flares_02/gal_087,116.14928573885976,201.8446615413766,0.5530771581773798,0.5997521374623305,0,3,2.4839292641177306,-0.0020410479483760615,0.0,4.471625015174482
41,z_5/flares_02/gal_156,152.2329681029305,153.73049182142034,2.5623878195541656,3.5564730266869615,0,1,2.915177467690557,-0.029276827255088806,0.007580417545452821,3.552414813790156
42,z_5/flares_02/gal_176,159.26304514039862,150.76115599741587,2.6485254036874823,3.0040160789511665,0,1,2.4040639552096152,0.052785223906069656,0.011373669470311746,3.8593637864377897
43,z_5/flares_02/gal_093,150.72974904243756,151.74415758643318,3.166218030116505,3.5256655425837087,0,1,2.9586722344825924,-0.036667326710241796,-0.0164763863491612,2.2554500795688894
44,z_5/flares_02/gal_016,157.25992589738158,148.24999997904274,2.691872268830795,2.989570665566845,0,2,2.4459120447244107,0.00309888004839046,0.006534438044211549,3.616044254801653
45,z_5/flares_02/gal_036,152.26718610056108,152.2572123304122,1.958586067541286,2.0428010820606843,0,1,2.3678295106990648,-0.024559102731754535,0.0025590752139168747,4.327567119761891
46,z_5/flares_02/gal_105,149.23328166509873,146.75573520875633,2.7946863186803133,3.1447746605298486,0,2,2.5983030457575396,0.08539265688445262,0.027808252530040028,3.1157958553753735
47,z_5/flares_02/gal_125,153.75654117855294,149.26489349263062,1.4807376198102906,1.7363891297622225,0,1,3.0269627067708225,-0.09516721750783787,-0.0002742650377983243,3.0910908195623468
48,z_5/flares_02/gal_042,146.24999987831168,160.75000060982254,5.609375739666931,5.8982612324324135,1,5,2.810043353646022,0.08056006622919855,-0.36742138483599834,1.8999686301737788
49,z_5/flares_02/gal_069,150.76080695857155,151.75000002410195,2.285309532176874,2.576058185125999,0,1,3.197907745854681,-0.04396647641497181,0.017489982733058462,2.449135824832531
50,z_5/flares_02/gal_062,151.21726409080657,150.26532518444708,1.2638273341177173,1.276219769309982,1,2,3.1328962409703105,-0.21025442089715782,-0.05721688611436755,1.9147548175026456
51,z_5/flares_02/gal_089,152.24999999536138,157.24495380071843,2.9179921851987918,3.628561253199028,1,3,2.736987888162821,0.03619444766847135,-0.00041303377971917046,1.4231500037398341
52,z_5/flares_02/gal_158,150.25793684846866,148.23290460126606,2.3983472581930654,2.648132593282546,0,1,2.508622556606958,-0.0411744128606674,0.001319967495639216,3.7485781948103676
53,z_5/flares_02/gal_151,152.74183015173307,141.21851961939947,3.5620808524928496,4.54191211944181,0,1,2.0602751764754217,-0.0029573630799514185,0.03288726563744383,2.961612199659835
